Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Raspberry BOMB,3369,100.0,4.0,400.0,2019-03-01
RAIL Vodka,3339,87.0,5.0344827586207,438.0,2019-03-01
PINT LKFT IPA,3136,76.0,3.2368421052632,246.0,2019-03-01
BTL Miller High Life,3122,75.0,3.25,243.75,2019-03-01
SHOT Seagrams VO,3325,75.0,3.32,249.0,2019-03-01
SHOT Tullamore Dew,3327,67.0,3.955223880597,265.0,2019-03-01
PINT Miller High Life,3137,62.0,3.0,186.0,2019-03-01
PINT Stein,3141,57.0,3.6842105263158,210.0,2019-03-01
PINT Miller Lite,3138,52.0,3.0,156.0,2019-03-01
PINT Spotted Cow,3140,51.0,4.0882352941176,208.5,2019-03-01
CAN PBR 16oz,3129,38.0,4.0,152.0,2019-03-01
RAIL Whiskey,3340,37.0,4.0405405405405,149.5,2019-03-01
PINT Moon Man,3349,37.0,3.7297297297297,138.0,2019-03-01
PINT Beer of the Week,3356,34.0,3.0,102.0,2019-03-01
PINT Schlitz,3139,34.0,3.0,102.0,2019-03-01
Cazadores Blanco,3280,34.0,4.5588235294118,155.0,2019-03-01
PINT LKFT Hazy Rabbit,3348,33.0,4.0454545454545,133.5,2019-03-01
Skyy Orange BOMB,3372,30.0,4.0,120.0,2019-03-01
Hennessey,3190,26.0,5.0384615384615,131.0,2019-03-01
PINT K4 Fantasy Factory,3351,25.0,4.14,103.5,2019-03-01
PIT Schlitz,3144,23.0,10.0,230.0,2019-03-01
HH PINT Abita Wrought Iron,3354,22.0,3.9545454545455,87.0,2019-03-01
RAIL Brandy,3342,19.0,5.0789473684211,96.5,2019-03-01
SHOT Dr McGullicuddys,3226,18.0,3.1111111111111,56.0,2019-03-01
SHOT Jameson,3317,18.0,4.2222222222222,76.0,2019-03-01
Skyy Ginger BOMB,3371,17.0,4.0,68.0,2019-03-01
BTL Miller Lite,3391,17.0,3.25,55.25,2019-03-01
Skyy,3296,16.0,6.375,102.0,2019-03-01
Skyy Cherry,3297,16.0,5.875,94.0,2019-03-01
Captain Morgan,3258,16.0,6.875,110.0,2019-03-01
Skyy Cherry BOMB,3370,14.0,4.0,56.0,2019-03-01
RAIL Gin,3341,13.0,4.4230769230769,57.5,2019-03-01
RAIL Rum,3343,12.0,4.8333333333333,58.0,2019-03-01
PINT Abita TurboDog,3353,12.0,3.5,42.0,2019-03-01
SHOT Rumpleminz,3242,12.0,4.0,48.0,2019-03-01
Titos,3307,12.0,7.75,93.0,2019-03-01
Cazadores Reposado,3281,11.0,4.0,44.0,2019-03-01
Bacardi,3255,11.0,5.4545454545455,60.0,2019-03-01
DBL of the WEEK,3251,10.0,6.0,60.0,2019-03-01
Jack Daniels,3315,10.0,7.4,74.0,2019-03-01
PINT Guinness,3350,10.0,4.7,47.0,2019-03-01
HH PINT Angry Orchard,3352,9.0,3.1666666666667,28.5,2019-03-01
PIT Miller Lite,3143,9.0,10.0,90.0,2019-03-01
BTL Corona,3117,8.0,4.5,36.0,2019-03-01
PINT O&apos;&apos;so Hop Debacle,3355,8.0,3.375,27.0,2019-03-01
CAN Coors Light,3116,7.0,4.0,28.0,2019-03-01
BTL Modelo Especial,3124,6.0,4.5,27.0,2019-03-01
Jim Beam,3318,6.0,6.1666666666667,37.0,2019-03-01
Makers Mark,3322,6.0,8.0,48.0,2019-03-01
Seagrams 7,3324,6.0,5.3333333333333,32.0,2019-03-01
Crown Royal,3312,6.0,5.0,30.0,2019-03-01
RAIL Tequila,3344,6.0,3.8333333333333,23.0,2019-03-01
SHOT Jagermeister,3234,5.0,4.0,20.0,2019-03-01
