Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Raspberry BOMB,3369,141.0,3.0921985815603,436.0,2019-12-27
DBL RAIL Vodka,3455,115.0,4.9652173913043,571.0,2019-12-27
Skyy Orange BOMB,3372,103.0,2.7572815533981,284.0,2019-12-27
BTL Miller High Life,3122,80.0,3.25,260.0,2019-12-27
SHOT Tullamore Dew,3327,78.0,2.4102564102564,188.0,2019-12-27
PINT Spotted Cow,3140,66.0,3.5909090909091,237.0,2019-12-27
PINT Miller Lite,3138,53.0,3.0,159.0,2019-12-27
PINT Stein,3141,46.0,3.75,172.5,2019-12-27
SHOT Seagrams VO,3325,46.0,2.4782608695652,114.0,2019-12-27
SHOT Fernet,3507,39.0,2.7692307692308,108.0,2019-12-27
Skyy Ginger BOMB,3371,38.0,3.1578947368421,120.0,2019-12-27
PINT LKFT IPA,3136,37.0,2.9594594594595,109.5,2019-12-27
DBL RAIL Whiskey,3459,35.0,5.2571428571429,184.0,2019-12-27
PINT Moon Man,3349,34.0,3.9264705882353,133.5,2019-12-27
PIT Miller Lite,3143,32.0,11.0,352.0,2019-12-27
PINT Miller High Life,3137,28.0,2.8928571428571,81.0,2019-12-27
SHOT Cazadores Blanco,3481,26.0,3.8461538461538,100.0,2019-12-27
BTL Miller Lite,3391,24.0,2.9791666666667,71.5,2019-12-27
Skyy Cherry BOMB,3370,23.0,3.8260869565217,88.0,2019-12-27
CAN PBR 16oz,3129,23.0,4.0,92.0,2019-12-27
PINT Schlitz,3139,23.0,2.7391304347826,63.0,2019-12-27
Bloody Mary,3199,23.0,7.0434782608696,162.0,2019-12-27
DBL RAIL Tequila,3461,22.0,5.1590909090909,113.5,2019-12-27
SHOT Cazadores Reposado,3479,21.0,3.4285714285714,72.0,2019-12-27
PIT Miller High Life,3142,21.0,11.0,231.0,2019-12-27
PIT Schlitz,3144,19.0,11.0,209.0,2019-12-27
PINT LKFT Hazy Rabbit,3348,18.0,3.6666666666667,66.0,2019-12-27
HH PINT Abita Wrought Iron,3354,18.0,3.9166666666667,70.5,2019-12-27
PINT Guinness,3350,16.0,3.875,62.0,2019-12-27
PINT Beer of the Week,3356,15.0,3.0,45.0,2019-12-27
DBL Captain Morgan,3496,15.0,8.0,120.0,2019-12-27
DBL RAIL Gin,3453,15.0,4.9,73.5,2019-12-27
DBL Titos,3654,14.0,8.1428571428571,114.0,2019-12-27
CAN Press Blk/Hyb,3130,14.0,5.0,70.0,2019-12-27
BTL Blue Moon,3113,13.0,4.5,58.5,2019-12-27
DBL of the WEEK,3251,12.0,5.0,60.0,2019-12-27
PINT K4 Fantasy Factory,3351,11.0,4.0909090909091,45.0,2019-12-27
SHOT Jim Beam,3531,11.0,3.2727272727273,36.0,2019-12-27
SHOT Hennessey,3450,11.0,5.0,55.0,2019-12-27
DBL RAIL Brandy,3448,10.0,5.2,52.0,2019-12-27
DBL RAIL Rum,3457,10.0,4.75,47.5,2019-12-27
SHOT Jose Cuervo,3475,10.0,3.0,30.0,2019-12-27
SHOT Fireball,3584,10.0,3.2,32.0,2019-12-27
HH PINT Angry Orchard,3352,10.0,3.45,34.5,2019-12-27
Black Manhattan,3194,10.0,8.0,80.0,2019-12-27
SHOT Goldschlager,3230,9.0,3.1111111111111,28.0,2019-12-27
SHOT Jameson,3317,8.0,4.0,32.0,2019-12-27
CAN Coors Light,3116,8.0,4.0,32.0,2019-12-27
SHOT Bulleit Bourbon,3588,8.0,3.0,24.0,2019-12-27
SHOT Makers Mark,3535,8.0,4.0,32.0,2019-12-27
DBL Skyy Ginger,3672,8.0,7.0,56.0,2019-12-27
DBL Jack Daniels,3526,7.0,8.2857142857143,58.0,2019-12-27
BTL Pabst,3126,7.0,3.25,22.75,2019-12-27
PINT Abita TurboDog,3353,7.0,3.8571428571429,27.0,2019-12-27
RAIL Brandy,3342,6.0,4.3333333333333,26.0,2019-12-27
CAN Press Pom/Gin,3131,6.0,5.0,30.0,2019-12-27
CAN Press Lime,3132,6.0,5.0,30.0,2019-12-27
PIT Stein,3146,6.0,15.0,90.0,2019-12-27
DBL Jim Beam,3530,6.0,7.0,42.0,2019-12-27
DBL Ciroc,3636,6.0,10.0,60.0,2019-12-27
SHOT Campari,3549,5.0,2.4,12.0,2019-12-27
PIT Spotted Cow,3145,5.0,15.0,75.0,2019-12-27
BTL Corona,3117,5.0,4.5,22.5,2019-12-27
SHOT Dr McGullicuddys,3226,5.0,3.0,15.0,2019-12-27
Camel Lights,3247,5.0,10.0,50.0,2019-12-27
SHOT Skyy Ginger,3673,5.0,1.8,9.0,2019-12-27
SHOT Skyy Orange,3677,5.0,2.4,12.0,2019-12-27
HH PINT LKFT Oktoberfest,3697,5.0,3.0,15.0,2019-12-27
DBL Skyy,3662,5.0,4.4,22.0,2019-12-27
SHOT Canad. Club,3618,4.0,3.0,12.0,2019-12-27
SHOT Skyy Raspb,3669,4.0,2.25,9.0,2019-12-27
SHOT Skyy Cherry,3671,4.0,3.0,12.0,2019-12-27
SHOT Jagermeister,3234,4.0,4.0,16.0,2019-12-27
RAIL Vodka,3339,4.0,3.75,15.0,2019-12-27
RAIL Gin,3341,4.0,3.5,14.0,2019-12-27
BTL Bud Light,3114,4.0,4.5,18.0,2019-12-27
CAN Press GF/CAR,3133,4.0,5.0,20.0,2019-12-27
CAN Crispin 16oz,3128,4.0,6.0,24.0,2019-12-27
DBL Kraken,3500,4.0,8.0,32.0,2019-12-27
DBl Smirnoff,3646,4.0,6.0,24.0,2019-12-27
SHOT Patron XO,3477,4.0,3.0,12.0,2019-12-27
DBL Tanqueray,3488,4.0,8.25,33.0,2019-12-27
PIT Abita Wrought Iron,3364,4.0,15.0,60.0,2019-12-27
Skyy Peach BOMB,3367,4.0,4.0,16.0,2019-12-27
Skyy Apricot BOMB,3368,4.0,4.0,16.0,2019-12-27
PIT LKFT Hazy Rabbit,3359,3.0,15.0,45.0,2019-12-27
SHOT RAIL Brandy,3447,3.0,3.0,9.0,2019-12-27
SHOT RAIL GIN,3454,3.0,0.0,0.0,2019-12-27
SHOT Aperol,3582,3.0,3.0,9.0,2019-12-27
SHOT Wild Turkey 101,3616,3.0,4.0,12.0,2019-12-27
DBL Bacardi,3492,3.0,6.0,18.0,2019-12-27
DBL Makers Mark,3534,3.0,8.0,24.0,2019-12-27
BTL MGD,3121,3.0,3.25,9.75,2019-12-27
BTL Spaten Lager,3127,3.0,3.3333333333333,10.0,2019-12-27
BTL ODouls,3125,3.0,2.1666666666667,6.5,2019-12-27
Moscow Mule,3207,3.0,7.0,21.0,2019-12-27
Cab/Merlot,3329,3.0,5.0,15.0,2019-12-27
SHOT Jager Bomb,3274,3.0,5.0,15.0,2019-12-27
Jack Daniels,3315,2.0,5.0,10.0,2019-12-27
Jim Beam,3318,2.0,5.0,10.0,2019-12-27
Kahlua,3235,2.0,5.0,10.0,2019-12-27
Mango Mimosa,3205,2.0,6.0,12.0,2019-12-27
Mimosa,3206,2.0,4.0,8.0,2019-12-27
