Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Raspberry BOMB,3369,163.0,2.0368098159509,332.0,2019-11-08
DBL RAIL Vodka,3455,111.0,5.0495495495495,560.5,2019-11-08
BTL Miller High Life,3122,91.0,1.8214285714286,165.75,2019-11-08
Skyy Orange BOMB,3372,90.0,2.6222222222222,236.0,2019-11-08
SHOT Tullamore Dew,3327,87.0,2.5747126436782,224.0,2019-11-08
SHOT Seagrams VO,3325,47.0,2.0425531914894,96.0,2019-11-08
PINT Beer of the Week,3356,45.0,3.0,135.0,2019-11-08
PINT LKFT IPA,3136,45.0,3.8,171.0,2019-11-08
PINT Spotted Cow,3140,45.0,3.9666666666667,178.5,2019-11-08
PINT Stein,3141,45.0,3.6333333333333,163.5,2019-11-08
PINT Moon Man,3349,44.0,3.6818181818182,162.0,2019-11-08
SHOT Fernet,3507,42.0,2.7619047619048,116.0,2019-11-08
DBL RAIL Whiskey,3459,40.0,4.8625,194.5,2019-11-08
CAN PBR 16oz,3129,38.0,4.0,152.0,2019-11-08
PINT Miller High Life,3137,36.0,2.8333333333333,102.0,2019-11-08
DBL RAIL Tequila,3461,27.0,5.037037037037,136.0,2019-11-08
PINT Schlitz,3139,25.0,2.76,69.0,2019-11-08
BTL Miller Lite,3391,24.0,3.25,78.0,2019-11-08
PINT LKFT Hazy Rabbit,3348,22.0,4.0227272727273,88.5,2019-11-08
Skyy Ginger BOMB,3371,22.0,2.5454545454545,56.0,2019-11-08
SHOT Bulleit Bourbon,3588,22.0,3.2727272727273,72.0,2019-11-08
PIT Schlitz,3144,21.0,11.0,231.0,2019-11-08
PIT Miller Lite,3143,19.0,11.0,209.0,2019-11-08
SHOT of the WEEK,3254,18.0,2.5,45.0,2019-11-08
SHOT Cazadores Blanco,3481,18.0,3.3333333333333,60.0,2019-11-08
PINT Miller Lite,3138,17.0,3.0,51.0,2019-11-08
SHOT Cazadores Reposado,3479,16.0,2.5,40.0,2019-11-08
PINT Staghorn,3690,16.0,3.84375,61.5,2019-11-08
CAN Coors Light,3116,15.0,3.7333333333333,56.0,2019-11-08
BTL Corona,3117,14.0,4.5,63.0,2019-11-08
Bloody Mary,3199,14.0,7.0,98.0,2019-11-08
DBL RAIL Gin,3453,14.0,5.3571428571429,75.0,2019-11-08
DBL RAIL Rum,3457,13.0,5.0384615384615,65.5,2019-11-08
CAN Press Blk/Hyb,3130,13.0,4.6153846153846,60.0,2019-11-08
RAIL Vodka,3339,13.0,3.5,45.5,2019-11-08
 SHOT Crown Royal,3529,12.0,2.3333333333333,28.0,2019-11-08
DBL RAIL Brandy,3448,11.0,4.9545454545455,54.5,2019-11-08
SHOT Fireball,3584,11.0,4.0,44.0,2019-11-08
