Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,68.0,5.0698529411765,344.75,2020-08-28
SHOT Tullamore Dew,3327,65.0,3.4461538461538,224.0,2020-08-28
PIT Miller Lite,3143,50.0,11.0,550.0,2020-08-28
Skyy Cherry BOMB,3370,48.0,3.3333333333333,160.0,2020-08-28
SHOT Seagrams VO,3325,45.0,2.0,90.0,2020-08-28
PINT LKFT Hazy Rabbit,3348,40.0,3.8625,154.5,2020-08-28
PINT Schlitz,3139,32.0,2.8125,90.0,2020-08-28
PIT Schlitz,3144,29.0,9.4827586206897,275.0,2020-08-28
BTL of the Week,3696,28.0,3.0,84.0,2020-08-28
SHOT Jameson,3317,27.0,3.2592592592593,88.0,2020-08-28
CAN Press Blk/Hyb,3130,25.0,5.0,125.0,2020-08-28
PINT Stein,3141,24.0,3.75,90.0,2020-08-28
Skyy Ginger BOMB,3371,24.0,2.6666666666667,64.0,2020-08-28
SHOT Fernet,3507,22.0,3.4545454545455,76.0,2020-08-28
DBL Titos,3654,22.0,7.6363636363636,168.0,2020-08-28
CAN Coors Light,3116,20.0,3.8,76.0,2020-08-28
PINT Moon Man,3349,18.0,1.5833333333333,28.5,2020-08-28
BTL Miller Lite,3391,16.0,2.84375,45.5,2020-08-28
BTL Miller High Life,3122,16.0,3.046875,48.75,2020-08-28
DBL RAIL Tequila,3461,16.0,4.6875,75.0,2020-08-28
PIT LKFT Hazy Rabbit,3359,15.0,15.0,225.0,2020-08-28
PINT Abita TurboDog,3353,14.0,4.0714285714286,57.0,2020-08-28
VBALL LITE,3410,14.0,0.0,0.0,2020-08-28
SHOT RAIL GIN,3454,14.0,2.7857142857143,39.0,2020-08-28
PINT Spotted Cow,3140,13.0,3.9230769230769,51.0,2020-08-28
SHOT Rumpleminz,3242,13.0,2.4615384615385,32.0,2020-08-28
PIT Spotted Cow,3145,12.0,15.0,180.0,2020-08-28
CAN Press Lime,3132,12.0,5.0,60.0,2020-08-28
CAN PBR 16oz,3129,12.0,3.6666666666667,44.0,2020-08-28
CAN Press Pom/Gin,3131,10.0,3.0,30.0,2020-08-28
PIT Miller High Life,3142,10.0,11.0,110.0,2020-08-28
CAN N.G. Staghorn,3135,10.0,5.0,50.0,2020-08-28
DBL RAIL Gin,3453,10.0,4.6,46.0,2020-08-28
PINT Miller High Life,3137,9.0,2.6666666666667,24.0,2020-08-28
PIT Stein,3146,9.0,15.0,135.0,2020-08-28
DBL RAIL Whiskey,3459,9.0,4.8333333333333,43.5,2020-08-28
SHOT Cazadores Reposado,3479,9.0,2.6666666666667,24.0,2020-08-28
SHOT Bulleit Bourbon,3588,9.0,2.2222222222222,20.0,2020-08-28
