Michael 30,The Tracks Tavern and Grill,09/27/2021 12:52:24
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
Skyy Cherry BOMB,3370,,44.0000,2.3636363636364,104
DBL RAIL Vodka,3455,,40.0000,4.85,194
DBL Titos,3654,,37.0000,8.1621621621622,302
SHOT Tullamore Dew,3327,,32.0000,2,64
PIT Miller Lite,3143,,32.0000,11,352
SHOT Cazadores Reposado,3479,,24.0000,3.1666666666667,76
SHOT Skyy,3663,,22.0000,3,66
PINT Beer of the Week,3356,,21.0000,2.1428571428571,45
FISH FRY,2722,,20.0000,10.175,203.5
Sriracha Strips,2730,,20.0000,7.25,145
Cheese Curds,2728,,19.0000,6.7368421052632,128
PINT Moon Man,3349,,19.0000,0.71052631578947,13.5
CHEESE burger,2841,,18.0000,6.0555555555556,109
SHOT Fernet,3507,,16.0000,2.25,36
SHOT Jameson,3317,,13.0000,2.7692307692308,36
Locust St Wings FULL,2729,,13.0000,11.076923076923,144
Perch FRY,2830,,13.0000,11.491538461538,149.39
Nashville Hot Chicken,3706,,13.0000,9.0769230769231,118
Locust St. Wings HALF,2858,,12.0000,5,60
PINT Stein,3141,,12.0000,4.25,51
PIT Miller High Life,3142,,12.0000,11,132
PIT Stein,3146,,12.0000,15,180
Skyy Peach BOMB,3367,,12.0000,2.6666666666667,32
PIT Beer of the Week,3362,,11.0000,8,88
DBL RAIL Rum,3457,,11.0000,1,11
OUTSIDE,3253,,11.0000,0,0
All American Burger,2840,,11.0000,7.2054545454545,79.26
Tater Tots,2836,,11.0000,1.6363636363636,18
DBL RAIL Tequila,3461,,10.0000,4.15,41.5
PIT WATER,3400,,10.0000,0,0
DBL Jack Daniels,3526,,9.0000,6.2222222222222,56
SHOT Cazadores Blanco,3481,,9.0000,4,36
DBL Captain Morgan,3496,,9.0000,5.3333333333333,48
BTL Miller High Life,3122,,9.0000,3.25,29.25
DBL Skyy Ginger,3672,,9.0000,6.4444444444444,58
RIVERWEST BURGER,2714,,8.0000,10.25,82
3 PART COMBO,2831,,8.0000,11.9925,95.94
COMBO FRY,2736,,8.0000,10.125,81
GRILLED CHEESE,2734,,8.0000,3,24
CAN Press Blk/Hyb,3130,,8.0000,3.125,25
SHOT Fireball,3584,,8.0000,4,32
VBALL LITE,3410,,8.0000,0,0
PIT Angry Orchard,3361,,8.0000,15,120
RAIL Gin,3341,,8.0000,3.5,28
Skyy Apricot BOMB,3368,,7.0000,2.2857142857143,16
SHOT Jack Ds Honey,3533,,7.0000,4,28
DBL Jameson,3538,,7.0000,8,56
DBL RAIL Whiskey,3459,,7.0000,5.5,38.5
CAN PBR 16oz,3129,,7.0000,4,28
PINT Miller Lite,3138,,7.0000,3,21
PINT Spotted Cow,3140,,7.0000,4.0714285714286,28.5
SHRIMP FRY,2735,,7.0000,8.5628571428571,59.94
Chix Caeser Wrap,2838,,7.0000,9.5714285714286,67
Buffalo Chicken Sammy,3707,,7.0000,9,63
Patty Melt,3705,,6.0000,8.4166666666667,50.5
Cup SOUP,2872,,6.0000,2.0833333333333,12.5
French Fries,2731,,6.0000,1.9166666666667,11.5
SHOT Jagermeister,3234,,6.0000,4.5,27
SHOT Rumpleminz,3242,,6.0000,2.6666666666667,16
SHOT RAIL Vodka,3456,,6.0000,3,18
DBL Coconut Jack,3498,,6.0000,6,36
DBL RAIL Gin,3453,,6.0000,4.5833333333333,27.5
PINT LKFT Hazy Rabbit,3348,,6.0000,3.5,21
PIT Moon Man,3357,,5.0000,15,75
Bulleit Bourbon,3308,,5.0000,5,25
Skyy Raspberry BOMB,3369,,5.0000,4,20
Skyy Watermelon BOMB,3374,,5.0000,0,0
SHOT RAIL Tequila,3462,,5.0000,3,15
Long Island,3204,,5.0000,8,40
PIT Spotted Cow,3145,,5.0000,15,75
PINT LKFT IPA,3136,,5.0000,3.9,19.5
DBL Skyy Raspb,3668,,5.0000,5.6,28
BTL Budweiser,3115,,4.0000,4.5,18
Skyy Orange BOMB,3372,,4.0000,0,0
SHOT Seagrams VO,3325,,4.0000,3,12
RAIL Vodka,3339,,3.0000,3.5,10.5
PIT LKFT Hazy Rabbit,3359,,3.0000,15,45
VBALL Beer of the Week,3413,,3.0000,0,0
VBALL STEIN,3416,,3.0000,4,12
Diet Coke - Refill,3465,,3.0000,0,0
DBL Skyy Peach,3664,,3.0000,2.3333333333333,7
SIDE Sm Nacho Chez,2852,,3.0000,0.62666666666667,1.88
Chix Caesar Salad,2871,,3.0000,8,24
Chili Cheese Poutine,2801,,3.0000,7,21
PIT Schlitz,3144,,3.0000,11,33
BTL Pabst,3126,,3.0000,3.25,9.75
CAN Crispin 16oz,3128,,3.0000,4,12
CAN Press GF/CAR,3133,,3.0000,5,15
Coke,3154,,3.0000,1.5,4.5
Diet Coke,3158,,3.0000,1.5,4.5
Glass Water,3162,,3.0000,0,0
Root Beer,3178,,2.0000,1.5,3
Mango Mimosa,3205,,2.0000,6,12
BTL ODouls,3125,,2.0000,3.25,6.5
PINT Schlitz,3139,,2.0000,3,6
PC Pollack,2800,,2.0000,2.25,4.5
SIDE Garlic Parm,2877,,2.0000,0.25,0.5
DBL Skyy Apricot,3666,,2.0000,3.5,7
SHOT Titos,3655,,2.0000,4,8
SHOT Ketel One,3659,,2.0000,4,8
DBL Bulleit Bourbon,3587,,2.0000,4,8
DBL Bulleit Rye,3589,,2.0000,8,16
SHOT Jim Beam,3531,,2.0000,0,0
DBL Tullamore Dew,3536,,2.0000,0,0
Coke - Refill,3464,,2.0000,0,0
SHOT Bombay Sapphire,3487,,2.0000,4,8
DBL Bacardi Limon,3494,,2.0000,6,12
SHOT Jack Daniels,3527,,2.0000,4,8
DBL Crown Royal,3528,,2.0000,8,16
VBALL Angry Orchard,3422,,2.0000,4,8
BTL Miller Lite,3391,,2.0000,3.25,6.5
Skyy Ginger BOMB,3371,,2.0000,0,0
PIT Abita TurboDog,3363,,2.0000,15,30
PIT LKFT IPA,3358,,2.0000,15,30
HH PINT Guinness,3350,,2.0000,3,6
PINT Angry Orchard,3352,,2.0000,3.75,7.5
PINT Abita TurboDog,3353,,2.0000,4.5,9
SHOT Car Bomb,3269,,2.0000,6,12
Tracks Big Boy,3704,,2.0000,10.5,21
DBL Skyy Cherry,3670,,1.0000,7,7
DBL Skyy Orange,3676,,1.0000,0,0
PINT LKFT Oktoberfest,3697,,1.0000,2,2
SHOT Jager Bomb,3274,,1.0000,5,5
VBALL HI-LIFE,3411,,1.0000,0,0
SHOT Hennessey,3450,,1.0000,5,5
SHOT Korbel,3451,,1.0000,3,3
 SHOT Crown Royal,3529,,1.0000,4,4
DBL Bombay Sapphire,3486,,1.0000,8,8
Lemonade - Refill,3472,,1.0000,0,0
DBL Cazadores Reposado,3478,,1.0000,0,0
DBL Seagrams VO,3578,,1.0000,7,7
SHOT Bulleit Rye,3590,,1.0000,4,4
DBl Smirnoff,3646,,1.0000,6,6
BTL Blue Moon,3113,,1.0000,4.5,4.5
BTL Bud Light,3114,,1.0000,4.5,4.5
BTL Corona,3117,,1.0000,4.5,4.5
BTL Modelo Especial,3124,,1.0000,4.5,4.5
Plain Chicken Strips,2867,,1.0000,8,8
PC Perch,2869,,1.0000,1,1
SIDE LG NACHO CHEESE,2816,,1.0000,1.5,1.5
House Salad SM,2837,,1.0000,3.5,3.5
Bowl CHILI,2696,,1.0000,4,4
Bowl SOUP,2713,,1.0000,4,4
PINT Miller High Life,3137,,1.0000,3,3
CAN Schlitz 16oz,3134,,1.0000,4,4
CAN Press Pom/Gin,3131,,1.0000,5,5
CAN Press Lime,3132,,1.0000,5,5
SHOT Goldschlager,3230,,1.0000,4,4
Bacardi,3255,,1.0000,0,0
Captain Morgan,3258,,1.0000,5,5
Bag Snacks,3246,,1.0000,0.75,0.75
DBL of the WEEK,3251,,1.0000,6,6
Bloody Maria,3198,,1.0000,7,7
Bloody Mary,3199,,1.0000,7,7
7-UP,3147,,1.0000,1.5,1.5
CAN Mountain Dew,3152,,1.0000,1.5,1.5
