Michael 30,The Tracks Tavern and Grill,09/27/2021 12:58:21
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Seagrams VO,3325,,87.0000,1.9310344827586,168
Skyy Cherry BOMB,3370,,45.0000,2.7555555555556,124
PINT Schlitz,3139,,41.0000,2.6341463414634,108
SHOT Tullamore Dew,3327,,39.0000,3.6923076923077,144
CAN PBR 16oz,3129,,38.0000,3.4736842105263,132
BTL Miller High Life,3122,,37.0000,3.1621621621622,117
DBL RAIL Vodka,3455,,37.0000,5.0743243243243,187.75
Skyy Orange BOMB,3372,,27.0000,2.6666666666667,72
PINT Spotted Cow,3140,,27.0000,3.8888888888889,105
PINT Moon Man,3349,,26.0000,1.6153846153846,42
SHOT Cazadores Blanco,3481,,24.0000,3.8333333333333,92
PINT Stein,3141,,23.0000,3.5217391304348,81
SHOT Fernet,3507,,21.0000,3.047619047619,64
Skyy Raspberry BOMB,3369,,21.0000,2.2857142857143,48
SHOT Jack Ds Honey,3533,,18.0000,1.3333333333333,24
PINT LKFT IPA,3136,,18.0000,3.5,63
Skyy Apricot BOMB,3368,,17.0000,4,68
BTL Miller Lite,3391,,17.0000,3.25,55.25
DBL Captain Morgan,3496,,16.0000,8,128
DBL Titos,3654,,15.0000,8.5333333333333,128
PINT Miller High Life,3137,,15.0000,3,45
BTL Modelo Especial,3124,,15.0000,4.5,67.5
GRILLED CHEESE,2734,,15.0000,3,45
FISH FRY,2722,,14.0000,10.678571428571,149.5
All American Burger,2840,,13.0000,6.3076923076923,82
RIVERWEST BURGER,2714,,12.0000,10.333333333333,124
Cheese Curds,2728,,10.0000,7.6,76
SHOT Jameson,3317,,10.0000,3.6,36
PINT LKFT Hazy Rabbit,3348,,10.0000,3.9,39
Locust St. Wings HALF,2858,,9.0000,6.0555555555556,54.5
BTL Bud Light,3114,,8.0000,4.5,36
Sriracha Strips,2730,,8.0000,7.5625,60.5
CAN Press GF/CAR,3133,,8.0000,5,40
DBL Korbel,3452,,8.0000,6.5,52
SHOT Skyy Raspb,3669,,8.0000,1.125,9
DBL Skyy Raspb,3668,,7.0000,7,49
DBL Jim Beam,3530,,7.0000,7,49
DBL RAIL Rum,3457,,7.0000,4.4285714285714,31
PC Pollack,2800,,7.0000,2.25,15.75
COMBO FRY,2736,,6.0000,12.375,74.25
Locust St Wings FULL,2729,,6.0000,11.25,67.5
Cup SOUP,2872,,6.0000,2.5,15
CAN Press Blk/Hyb,3130,,6.0000,5,30
PINT Angry Orchard,3352,,6.0000,1.75,10.5
PINT Abita TurboDog,3353,,6.0000,3.5,21
DBL Kraken,3500,,5.0000,8,40
DBL Seagrams 7,3594,,5.0000,7,35
Buffalo Chicken Sammy,3707,,5.0000,9.4,47
CAN Press Pom/Gin,3131,,5.0000,5,25
RAIL Vodka,3339,,5.0000,3.5,17.5
Chix Caeser Wrap,2838,,5.0000,8.85,44.25
French Fries,2731,,5.0000,2,10
Chili Cheese Poutine,2801,,5.0000,7,35
Perch FRY,2830,,4.0000,13.24,52.96
Plain Chicken Strips,2867,,4.0000,8.5,34
Chix Caesar Salad,2871,,4.0000,8.3125,33.25
Glass Water,3162,,4.0000,0,0
PIT Schlitz,3144,,4.0000,8.25,33
Tracks Big Boy,3704,,4.0000,10.1875,40.75
Patty Melt,3705,,4.0000,9.75,39
House White,3698,,4.0000,1,4
DBL RAIL Tequila,3461,,4.0000,5.5,22
SHOT Captain Morgan,3497,,4.0000,4,16
HH PINT Guinness,3350,,4.0000,3,12
RAIL Brandy,3342,,4.0000,4.5,18
Skyy Peach BOMB,3367,,3.0000,4,12
DBL RAIL Gin,3453,,3.0000,5.5,16.5
DBL RAIL Whiskey,3459,,3.0000,4.5,13.5
House Red,3699,,3.0000,4,12
SHOT Jim Beam,3531,,3.0000,2.6666666666667,8
CAN Press Lime,3132,,3.0000,5,15
BTL Blue Moon,3113,,3.0000,4.5,13.5
Coffee,3153,,3.0000,1.5,4.5
SIDE Sm Nacho Chez,2852,,3.0000,0.75,2.25
SIDE BLEU CHEZ,2818,,3.0000,0.25,0.75
BTL Eastside Dark,3118,,3.0000,5,15
3 PART COMBO,2831,,3.0000,16.156666666667,48.47
SIDE Tartar Sauce,2834,,3.0000,0.25,0.75
Tater Tots,2836,,3.0000,2,6
House Salad LG,2697,,3.0000,2.3333333333333,7
Bowl CHILI,2696,,2.0000,4,8
SIDE LG NACHO CHEESE,2816,,2.0000,1.125,2.25
BTL Budweiser,3115,,2.0000,4.5,9
SIDE Cocktail Sauce,2845,,2.0000,0.5,1
Coke,3154,,2.0000,1.5,3
Long Island,3204,,2.0000,8,16
SHOT Goldschlager,3230,,2.0000,4,8
Pinot Grigio,3333,,2.0000,2.5,5
Soda/Juice,3183,,2.0000,1.5,3
PIT Stein,3146,,2.0000,15,30
SHOT Fireball,3584,,2.0000,4,8
DBL Tullamore Dew,3536,,2.0000,8,16
DBL Jameson,3538,,2.0000,8,16
DBL J. Walker Black,3605,,2.0000,11,22
DBl Smirnoff,3646,,2.0000,6,12
SHOT Bulleit Bourbon,3588,,2.0000,4,8
SHOT Absolut Citron,3657,,2.0000,4,8
DBL Skyy Cherry,3670,,2.0000,7,14
Nashville Hot Chicken,3706,,2.0000,9,18
SHOT RAIL Tequila,3462,,2.0000,3,6
DBL Coconut Jack,3498,,2.0000,6,12
SHOT RumChata,3503,,2.0000,4,8
DBL Meyers Dark,3504,,2.0000,6,12
SHOT Meyers Dark,3505,,2.0000,3,6
DBL Jack Daniels,3526,,2.0000,8,16
SHOT Jack Daniels,3527,,2.0000,4,8
RAIL Gin,3341,,2.0000,3.5,7
RAIL Rum,3343,,1.0000,0,0
RAIL Tequila,3344,,1.0000,3.5,3.5
SHOT RAIL Vodka,3456,,1.0000,0,0
 SHOT Crown Royal,3529,,1.0000,4,4
Coke - Refill,3464,,1.0000,0,0
DBL Skyy,3662,,1.0000,4,4
SHOT Skyy Peach,3665,,1.0000,0,0
DBL Fireball,3583,,1.0000,8,8
DBL Bulleit Bourbon,3587,,1.0000,9,9
7-UP,3147,,1.0000,1.5,1.5
PINT Miller Lite,3138,,1.0000,3,3
PIT Miller High Life,3142,,1.0000,11,11
Bloody Mary,3199,,1.0000,8,8
Cab/Merlot,3329,,1.0000,5,5
RAIL Whiskey,3340,,1.0000,3.5,3.5
DBL of the WEEK,3251,,1.0000,5,5
Skyy Raspberry,3302,,1.0000,4,4
Red Bull,3175,,1.0000,0,0
Red Bull SF,3176,,1.0000,0,0
CHEESE burger,2841,,1.0000,7.5,7.5
CAN Coors Light,3116,,1.0000,4,4
BTL Corona,3117,,1.0000,4.5,4.5
BTL MGD,3121,,1.0000,3.25,3.25
Cup Chili,2873,,1.0000,2.5,2.5
House Salad SM,2837,,1.0000,3.5,3.5
Bowl SOUP,2713,,1.0000,4,4
