Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,89.0,4.4662921348315,397.5,2021-04-09
SHOT Seagrams VO,3325,86.0,2.2325581395349,192.0,2021-04-09
SHOT Tullamore Dew,3327,54.0,2.962962962963,160.0,2021-04-09
SHOT Fernet,3507,51.0,3.4509803921569,176.0,2021-04-09
PINT Schlitz,3139,46.0,3.0,138.0,2021-04-09
PINT Stein,3141,37.0,4.0945945945946,151.5,2021-04-09
PINT Spotted Cow,3140,32.0,3.65625,117.0,2021-04-09
CAN Press Pom/Gin,3131,31.0,4.5161290322581,140.0,2021-04-09
DBL Skyy Raspb,3668,31.0,7.0,217.0,2021-04-09
BTL Miller High Life,3122,30.0,3.25,97.5,2021-04-09
PINT LKFT IPA,3136,29.0,3.5689655172414,103.5,2021-04-09
PINT Beer of the Week,3356,29.0,3.0,87.0,2021-04-09
PINT Moon Man,3349,27.0,2.7777777777778,75.0,2021-04-09
Locust St. Wings HALF,2858,26.0,6.0,156.0,2021-04-09
CAN Press Blk/Hyb,3130,24.0,4.375,105.0,2021-04-09
SHOT Cazadores Blanco,3481,24.0,3.1666666666667,76.0,2021-04-09
Skyy Orange BOMB,3372,22.0,2.1818181818182,48.0,2021-04-09
SHOT Skyy Peach,3665,22.0,2.1818181818182,48.0,2021-04-09
RAIL Vodka,3339,21.0,3.5,73.5,2021-04-09
DBL RAIL Tequila,3461,19.0,4.4736842105263,85.0,2021-04-09
Cheese Curds,2728,19.0,7.5789473684211,144.0,2021-04-09
Locust St Wings FULL,2729,18.0,10.833333333333,195.0,2021-04-09
RIVERWEST BURGER,2714,18.0,10.777777777778,194.0,2021-04-09
Skyy Peach BOMB,3367,18.0,2.6666666666667,48.0,2021-04-09
DBL RAIL Whiskey,3459,18.0,5.0555555555556,91.0,2021-04-09
DBL Titos,3654,17.0,7.5294117647059,128.0,2021-04-09
Skyy Raspberry BOMB,3369,17.0,3.2941176470588,56.0,2021-04-09
PINT Miller High Life,3137,17.0,3.0,51.0,2021-04-09
SHOT Skyy Ginger,3673,16.0,3.0,48.0,2021-04-09
