Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Cherry BOMB,3370,112.0,3.3571428571429,376.0,2021-05-28
SHOT Seagrams VO,3325,103.0,2.0679611650485,213.0,2021-05-28
DBL RAIL Vodka,3455,91.0,5.2912087912088,481.5,2021-05-28
Skyy Peach BOMB,3367,74.0,3.7837837837838,280.0,2021-05-28
SHOT Tullamore Dew,3327,66.0,3.3939393939394,224.0,2021-05-28
BTL Miller High Life,3122,64.0,2.89453125,185.25,2021-05-28
PINT Spotted Cow,3140,64.0,4.125,264.0,2021-05-28
GRILLED CHEESE,2734,54.0,2.8888888888889,156.0,2021-05-28
SHOT Jameson,3317,52.0,3.4615384615385,180.0,2021-05-28
SHOT Fernet,3507,50.0,3.44,172.0,2021-05-28
PINT Stein,3141,48.0,3.78125,181.5,2021-05-28
CAN Press Blk/Hyb,3130,47.0,4.8936170212766,230.0,2021-05-28
Skyy Apricot BOMB,3368,40.0,4.0,160.0,2021-05-28
CAN Press Pom/Gin,3131,38.0,5.0,190.0,2021-05-28
PINT LKFT IPA,3136,37.0,3.7297297297297,138.0,2021-05-28
Sriracha Strips,2730,37.0,8.0,296.0,2021-05-28
SHOT Skyy,3663,37.0,3.0,111.0,2021-05-28
Cheese Curds,2728,36.0,7.8055555555556,281.0,2021-05-28
PIT Miller Lite,3143,36.0,11.0,396.0,2021-05-28
SHOT Cazadores Blanco,3481,35.0,3.7714285714286,132.0,2021-05-28
PIT Spotted Cow,3145,33.0,14.545454545455,480.0,2021-05-28
PIT Miller High Life,3142,31.0,10.290322580645,319.0,2021-05-28
PINT Moon Man,3349,31.0,3.0967741935484,96.0,2021-05-28
CAN PBR 16oz,3129,30.0,3.6,108.0,2021-05-28
Skyy Raspberry BOMB,3369,29.0,2.2068965517241,64.0,2021-05-28
DBL Titos,3654,29.0,8.0,232.0,2021-05-28
Nashville Hot Chicken,3706,29.0,9.0775862068966,263.25,2021-05-28
Skyy Orange BOMB,3372,28.0,3.1428571428571,88.0,2021-05-28
PINT LKFT Hazy Rabbit,3348,28.0,3.8571428571429,108.0,2021-05-28
Locust St. Wings HALF,2858,26.0,5.5384615384615,144.0,2021-05-28
CHEESE burger,2841,25.0,7.4952,187.38,2021-05-28
RIVERWEST BURGER,2714,24.0,10.958333333333,263.0,2021-05-28
French Fries,2731,23.0,1.9565217391304,45.0,2021-05-28
DBL Jack Daniels,3526,23.0,8.0,184.0,2021-05-28
DBL RAIL Gin,3453,22.0,4.7954545454545,105.5,2021-05-28
CAN Press GF/CAR,3133,21.0,5.0,105.0,2021-05-28
Glass Water,3162,20.0,0.0,0.0,2021-05-28
Locust St Wings FULL,2729,20.0,10.575,211.5,2021-05-28
Patty Melt,3705,20.0,8.275,165.5,2021-05-28
DBL Skyy Raspb,3668,19.0,7.0,133.0,2021-05-28
CAN Coors Light,3116,19.0,3.5789473684211,68.0,2021-05-28
BTL Miller Lite,3391,19.0,2.5657894736842,48.75,2021-05-28
DBL RAIL Rum,3457,18.0,5.25,94.5,2021-05-28
SHOT Cazadores Reposado,3479,18.0,3.5555555555556,64.0,2021-05-28
PINT Angry Orchard,3352,17.0,3.7941176470588,64.5,2021-05-28
PINT Miller High Life,3137,17.0,3.0,51.0,2021-05-28
FISH FRY,2722,17.0,10.558823529412,179.5,2021-05-28
Chix Caeser Wrap,2838,17.0,9.3823529411765,159.5,2021-05-28
BTL Bud Light,3114,17.0,4.5,76.5,2021-05-28
CAN Press Lime,3132,16.0,5.0,80.0,2021-05-28
DBL RAIL Whiskey,3459,15.0,5.2666666666667,79.0,2021-05-28
SHOT RAIL Tequila,3462,15.0,3.0,45.0,2021-05-28
PIT LKFT IPA,3358,14.0,15.0,210.0,2021-05-28
BTL Blue Moon,3113,14.0,4.5,63.0,2021-05-28
RAIL Vodka,3339,13.0,3.2307692307692,42.0,2021-05-28
DBL RAIL Tequila,3461,13.0,5.1538461538462,67.0,2021-05-28
VBALL LITE,3410,13.0,0.0,0.0,2021-05-28
Buffalo Chicken Sammy,3707,13.0,9.5,123.5,2021-05-28
PIT LKFT Oktoberfest,3691,12.0,15.0,180.0,2021-05-28
All American Burger,2840,12.0,6.75,81.0,2021-05-28
Perch FRY,2830,12.0,13.24,158.88,2021-05-28
Soda/Juice,3183,11.0,1.5,16.5,2021-05-28
VBALL HI-LIFE,3411,11.0,0.0,0.0,2021-05-28
DBL Jim Beam,3530,11.0,7.2727272727273,80.0,2021-05-28
SHOT Lemon Drop,3276,11.0,4.0,44.0,2021-05-28
PIT LKFT Hazy Rabbit,3359,10.0,15.0,150.0,2021-05-28
PINT Beer of the Week,3356,10.0,3.0,30.0,2021-05-28
RAIL Gin,3341,10.0,3.5,35.0,2021-05-28
SHOT RAIL Whiskey,3460,10.0,3.0,30.0,2021-05-28
DBL Captain Morgan,3496,9.0,8.0,72.0,2021-05-28
PINT Schlitz,3139,9.0,2.3333333333333,21.0,2021-05-28
PIT Stein,3146,9.0,15.0,135.0,2021-05-28
3 PART COMBO,2831,9.0,16.156666666667,145.41,2021-05-28
Chili Cheese Poutine,2801,9.0,7.0,63.0,2021-05-28
Tater Tots,2836,9.0,2.0,18.0,2021-05-28
Tracks Big Boy,3704,9.0,10.0,90.0,2021-05-28
DBL Absolut Citron,3656,8.0,8.0,64.0,2021-05-28
SHOT Campari,3549,8.0,1.125,9.0,2021-05-28
Plain Chicken Strips,2867,8.0,7.0,56.0,2021-05-28
VBALL SPOT COW,3415,8.0,4.0,32.0,2021-05-28
PIT Moon Man,3357,8.0,15.0,120.0,2021-05-28
HH PINT Guinness,3350,8.0,4.25,34.0,2021-05-28
Cazadores Reposado,3281,8.0,5.0,40.0,2021-05-28
OUTSIDE,3253,7.0,0.0,0.0,2021-05-28
PIT WATER,3400,7.0,0.0,0.0,2021-05-28
DBL Hennessey,3449,7.0,12.142857142857,85.0,2021-05-28
DBL Makers Mark,3534,7.0,8.0,56.0,2021-05-28
SHOT Jack Daniels,3527,7.0,4.0,28.0,2021-05-28
Coke,3154,7.0,1.5714285714286,11.0,2021-05-28
PINT LKFT Oktoberfest,3697,7.0,4.2857142857143,30.0,2021-05-28
PIT Schlitz,3144,6.0,9.1666666666667,55.0,2021-05-28
House Salad SM,2837,6.0,3.5,21.0,2021-05-28
SIDE LG NACHO CHEESE,2816,6.0,1.375,8.25,2021-05-28
COMBO FRY,2736,6.0,13.5,81.0,2021-05-28
Bowl CHILI,2696,6.0,3.75,22.5,2021-05-28
SHOT RAIL GIN,3454,6.0,2.5,15.0,2021-05-28
SHOT Goldschlager,3230,6.0,4.0,24.0,2021-05-28
SHOT Jager Bomb,3274,5.0,5.0,25.0,2021-05-28
SHOT Hennessey,3450,5.0,5.0,25.0,2021-05-28
SHOT Gran Marnier,3547,5.0,3.0,15.0,2021-05-28
SHOT Skyy Orange,3677,5.0,3.0,15.0,2021-05-28
3rd Space Frog Weiss,3717,4.0,5.0,20.0,2021-05-28
DBL Bulleit Bourbon,3587,4.0,8.0,32.0,2021-05-28
DBL Jameson,3538,4.0,8.0,32.0,2021-05-28
SHOT Rumpleminz,3242,4.0,4.0,16.0,2021-05-28
SHRIMP FRY,2735,4.0,10.115,40.46,2021-05-28
SIDE Tartar Sauce,2834,4.0,0.25,1.0,2021-05-28
SIDE Garlic Parm,2877,4.0,0.19,0.76,2021-05-28
Chix Caesar Salad,2871,4.0,8.125,32.5,2021-05-28
Cup SOUP,2872,4.0,2.5,10.0,2021-05-28
CAN Schlitz 16oz,3134,4.0,4.0,16.0,2021-05-28
PINT Miller Lite,3138,3.0,3.0,9.0,2021-05-28
BTL Corona,3117,3.0,1.5,4.5,2021-05-28
BTL Modelo Especial,3124,3.0,4.5,13.5,2021-05-28
Bloody Mary,3199,3.0,7.0,21.0,2021-05-28
Tom Collins,3212,3.0,5.0,15.0,2021-05-28
Bowl SOUP,2713,3.0,4.0,12.0,2021-05-28
PC Perch,2869,3.0,1.0,3.0,2021-05-28
DBL Coconut Jack,3498,3.0,6.0,18.0,2021-05-28
DBL J. Walker Black,3605,3.0,11.0,33.0,2021-05-28
DBL Pimms,3556,3.0,7.0,21.0,2021-05-28
House White,3698,2.0,4.0,8.0,2021-05-28
SHOT Skyy Raspb,3669,2.0,3.0,6.0,2021-05-28
DBL Meyers Dark,3504,2.0,6.0,12.0,2021-05-28
DBL Tanqueray,3488,2.0,8.0,16.0,2021-05-28
7-Up Refill,3463,2.0,0.0,0.0,2021-05-28
Diet Coke - Refill,3465,2.0,0.0,0.0,2021-05-28
SHOT Yukon Jack,3545,2.0,0.0,0.0,2021-05-28
DBL Jack D Honey,3532,2.0,8.0,16.0,2021-05-28
DBL Crown Royal,3528,2.0,8.0,16.0,2021-05-28
VBALL HAZY RABBIT,3418,2.0,4.0,8.0,2021-05-28
Moscow Mule,3207,2.0,7.0,14.0,2021-05-28
SHOT of the WEEK,3254,2.0,3.0,6.0,2021-05-28
Absolut Citron,3287,2.0,5.0,10.0,2021-05-28
RAIL Whiskey,3340,2.0,3.5,7.0,2021-05-28
PIT Angry Orchard,3361,2.0,15.0,30.0,2021-05-28
RAIL Tequila,3344,2.0,3.5,7.0,2021-05-28
BTL Budweiser,3115,2.0,2.25,4.5,2021-05-28
White Russian,3215,2.0,5.0,10.0,2021-05-28
Diet Coke,3158,2.0,1.5,3.0,2021-05-28
Seltzer,3180,2.0,1.5,3.0,2021-05-28
7-UP,3147,2.0,1.5,3.0,2021-05-28
BTL Water,3149,1.0,2.0,2.0,2021-05-28
CAN Ginger Beer,3151,1.0,1.55,1.55,2021-05-28
Lemonade,3170,1.0,1.5,1.5,2021-05-28
Red Bull,3175,1.0,3.5,3.5,2021-05-28
Red Bull SF,3176,1.0,3.5,3.5,2021-05-28
Long Island,3204,1.0,8.0,8.0,2021-05-28
BTL MGD,3121,1.0,3.25,3.25,2021-05-28
Cup Chili,2873,1.0,2.5,2.5,2021-05-28
SIDE Sweet Chili,2875,1.0,0.0,0.0,2021-05-28
SIDE Sm Nacho Chez,2852,1.0,0.0,0.0,2021-05-28
SIDE HONEY MUSTARD,2751,1.0,0.25,0.25,2021-05-28
House Salad LG,2697,1.0,4.25,4.25,2021-05-28
Makers Mark,3322,1.0,5.0,5.0,2021-05-28
Jack Daniels,3315,1.0,5.0,5.0,2021-05-28
Cocktail of the Week,3250,1.0,4.0,4.0,2021-05-28
RumChata,3241,1.0,5.0,5.0,2021-05-28
VBALL Summer Shandy,3421,1.0,4.0,4.0,2021-05-28
VBALL Angry Orchard,3422,1.0,4.0,4.0,2021-05-28
VBALL STEIN,3416,1.0,4.0,4.0,2021-05-28
VBALL LKFT IPA,3417,1.0,4.0,4.0,2021-05-28
VBALL MOON MAN,3414,1.0,4.0,4.0,2021-05-28
SHOT RAIL Rum,3458,1.0,3.0,3.0,2021-05-28
DBL Jose Cuervo,3474,1.0,6.0,6.0,2021-05-28
SHOT Jose Cuervo,3475,1.0,3.0,3.0,2021-05-28
DBL Bacardi,3492,1.0,6.0,6.0,2021-05-28
D.E. GF BOMB,3716,1.0,4.0,4.0,2021-05-28
BTL Hop Refresher,3703,1.0,4.5,4.5,2021-05-28
SHOT Skyy Peach,3665,1.0,3.0,3.0,2021-05-28
DBl Smirnoff,3646,1.0,6.0,6.0,2021-05-28
DBL Bulleit Rye,3589,1.0,8.0,8.0,2021-05-28
