Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,93.0,2.4516129032258,228.0,2021-04-02
DBL RAIL Vodka,3455,79.0,5.0727848101266,400.75,2021-04-02
Skyy Cherry BOMB,3370,54.0,1.9259259259259,104.0,2021-04-02
SHOT Fernet,3507,51.0,3.0588235294118,156.0,2021-04-02
SHOT Tullamore Dew,3327,45.0,3.4666666666667,156.0,2021-04-02
PINT Stein,3141,45.0,3.5,157.5,2021-04-02
PINT Spotted Cow,3140,37.0,3.8108108108108,141.0,2021-04-02
BTL Miller High Life,3122,36.0,3.25,117.0,2021-04-02
PINT Schlitz,3139,32.0,3.0,96.0,2021-04-02
Skyy Peach BOMB,3367,31.0,3.3548387096774,104.0,2021-04-02
SHOT Cazadores Blanco,3481,28.0,3.4285714285714,96.0,2021-04-02
GRILLED CHEESE,2734,28.0,2.7857142857143,78.0,2021-04-02
PINT Moon Man,3349,27.0,2.5,67.5,2021-04-02
PINT LKFT Hazy Rabbit,3348,26.0,3.5769230769231,93.0,2021-04-02
CAN Press Pom/Gin,3131,26.0,4.8076923076923,125.0,2021-04-02
CAN Coors Light,3116,25.0,3.52,88.0,2021-04-02
Locust St Wings FULL,2729,25.0,10.94,273.5,2021-04-02
Cheese Curds,2728,23.0,8.0217391304348,184.5,2021-04-02
RAIL Vodka,3339,23.0,3.5,80.5,2021-04-02
SHOT Rumpleminz,3242,21.0,3.8095238095238,80.0,2021-04-02
Skyy Orange BOMB,3372,21.0,1.7142857142857,36.0,2021-04-02
French Fries,2731,20.0,2.025,40.5,2021-04-02
Locust St. Wings HALF,2858,20.0,5.775,115.5,2021-04-02
CAN PBR 16oz,3129,20.0,3.8,76.0,2021-04-02
PINT Miller High Life,3137,19.0,3.0,57.0,2021-04-02
RIVERWEST BURGER,2714,19.0,11.223684210526,213.25,2021-04-02
BTL Miller Lite,3391,19.0,3.0789473684211,58.5,2021-04-02
DBL RAIL Whiskey,3459,19.0,5.1052631578947,97.0,2021-04-02
DBL RAIL Tequila,3461,19.0,5.6578947368421,107.5,2021-04-02
DBL RAIL Rum,3457,18.0,5.0833333333333,91.5,2021-04-02
FISH FRY,2722,18.0,10.777777777778,194.0,2021-04-02
DBL RAIL Gin,3453,17.0,4.2647058823529,72.5,2021-04-02
SHOT RAIL Tequila,3462,17.0,2.4705882352941,42.0,2021-04-02
PINT Beer of the Week,3356,17.0,3.0,51.0,2021-04-02
DBL Korbel,3452,16.0,6.625,106.0,2021-04-02
Sriracha Strips,2730,16.0,7.0625,113.0,2021-04-02
PINT LKFT IPA,3136,16.0,3.28125,52.5,2021-04-02
CAN Press Blk/Hyb,3130,15.0,5.0,75.0,2021-04-02
DBL Titos,3654,15.0,8.0,120.0,2021-04-02
DBL Captain Morgan,3496,14.0,8.0,112.0,2021-04-02
DBL Jack Daniels,3526,14.0,8.0,112.0,2021-04-02
