Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,135.0,1.5333333333333,207.0,2020-03-06
DBL RAIL Vodka,3455,123.0,4.5975609756098,565.5,2020-03-06
SHOT Tullamore Dew,3327,73.0,2.6301369863014,192.0,2020-03-06
Skyy Orange BOMB,3372,70.0,2.3428571428571,164.0,2020-03-06
BTL Miller High Life,3122,66.0,2.905303030303,191.75,2020-03-06
PINT Schlitz,3139,64.0,2.859375,183.0,2020-03-06
PINT Miller High Life,3137,59.0,2.8983050847458,171.0,2020-03-06
Glass Water,3162,55.0,0.0,0.0,2020-03-06
3 PART COMBO,2831,50.0,12.18,609.0,2020-03-06
PINT Moon Man,3349,49.0,3.1224489795918,153.0,2020-03-06
PINT Spotted Cow,3140,47.0,3.7978723404255,178.5,2020-03-06
PINT Stein,3141,43.0,3.6279069767442,156.0,2020-03-06
PINT LKFT IPA,3136,41.0,3.7682926829268,154.5,2020-03-06
PINT LKFT Hazy Rabbit,3348,40.0,3.825,153.0,2020-03-06
GRILLED CHEESE,2734,40.0,4.25,170.0,2020-03-06
FISH FRY,2722,39.0,10.091025641026,393.55,2020-03-06
BTL Miller Lite,3391,35.0,3.1571428571429,110.5,2020-03-06
Locust St Wings FULL,2729,28.0,10.660714285714,298.5,2020-03-06
DBL RAIL Whiskey,3459,28.0,4.7321428571429,132.5,2020-03-06
SHOT Fernet,3507,27.0,2.962962962963,80.0,2020-03-06
SHOT Cazadores Reposado,3479,24.0,3.0,72.0,2020-03-06
Locust St. Wings HALF,2858,23.0,6.0,138.0,2020-03-06
PINT Miller Lite,3138,22.0,2.8636363636364,63.0,2020-03-06
BTL Modelo Especial,3124,22.0,4.5,99.0,2020-03-06
COMBO FRY,2736,22.0,10.725,235.95,2020-03-06
Cheese Curds,2728,21.0,5.9047619047619,124.0,2020-03-06
RIVERWEST BURGER,2714,21.0,9.8809523809524,207.5,2020-03-06
Perch FRY,2830,21.0,10.069047619048,211.45,2020-03-06
BTL Pabst,3126,19.0,3.25,61.75,2020-03-06
French Fries,2731,18.0,1.9166666666667,34.5,2020-03-06
SHOT Rumpleminz,3242,18.0,3.1111111111111,56.0,2020-03-06
PINT Beer of the Week,3356,17.0,3.0,51.0,2020-03-06
PINT K4 Fantasy Factory,3351,17.0,3.6176470588235,61.5,2020-03-06
Skyy Raspberry BOMB,3369,16.0,3.0,48.0,2020-03-06
Mush Swiss Burger,2715,16.0,8.140625,130.25,2020-03-06
Sriracha Strips,2730,16.0,8.375,134.0,2020-03-06
CAN PBR 16oz,3129,15.0,4.0,60.0,2020-03-06
CAN Coors Light,3116,15.0,4.0,60.0,2020-03-06
Skyy Ginger BOMB,3371,15.0,1.0666666666667,16.0,2020-03-06
SHOT Jameson,3317,15.0,3.7333333333333,56.0,2020-03-06
Soda/Juice,3183,14.0,1.5,21.0,2020-03-06
PIT Schlitz,3144,14.0,11.0,154.0,2020-03-06
CAN Press Blk/Hyb,3130,14.0,5.0,70.0,2020-03-06
DBL Skyy Ginger,3672,14.0,6.5,91.0,2020-03-06
DBL RAIL Gin,3453,13.0,5.1538461538462,67.0,2020-03-06
SHOT Hennessey,3450,13.0,4.6153846153846,60.0,2020-03-06
BTL Bud Light,3114,13.0,4.5,58.5,2020-03-06
HH PINT Guinness,3350,13.0,3.6153846153846,47.0,2020-03-06
Chardonnay,3331,12.0,5.0,60.0,2020-03-06
Thurs Burger,2886,12.0,4.5416666666667,54.5,2020-03-06
Cubano,2716,12.0,8.25,99.0,2020-03-06
SHOT RAIL GIN,3454,12.0,2.75,33.0,2020-03-06
All American Burger,2840,11.0,6.7727272727273,74.5,2020-03-06
Plain Chicken Strips,2867,11.0,8.0454545454545,88.5,2020-03-06
CAN Schlitz 16oz,3134,11.0,4.0,44.0,2020-03-06
RAIL Vodka,3339,11.0,1.5909090909091,17.5,2020-03-06
Bloody Mary,3199,10.0,7.1,71.0,2020-03-06
WAR Burger,3028,10.0,8.0,80.0,2020-03-06
CHEESE burger,2841,10.0,7.35,73.5,2020-03-06
Tater Tots,2836,10.0,2.05,20.5,2020-03-06
DBL RAIL Rum,3457,10.0,5.35,53.5,2020-03-06
DBL Captain Morgan,3496,10.0,8.0,80.0,2020-03-06
DBL Bulleit Bourbon,3587,10.0,8.2,82.0,2020-03-06
SHOT Skyy Raspb,3669,10.0,3.0,30.0,2020-03-06
DBL Titos,3654,9.0,8.1111111111111,73.0,2020-03-06
Fish Tacos,2851,9.0,6.5,58.5,2020-03-06
Nachos,2808,9.0,7.1111111111111,64.0,2020-03-06
Hush Puppies,2809,9.0,6.5,58.5,2020-03-06
Cup SOUP,2872,9.0,2.5,22.5,2020-03-06
Camel Lights,3247,9.0,10.0,90.0,2020-03-06
PIT Miller Lite,3143,9.0,11.0,99.0,2020-03-06
PINT Angry Orchard,3352,8.0,4.3125,34.5,2020-03-06
SHOT Titos,3655,8.0,4.0,32.0,2020-03-06
